Trinity_ID	380822	380823	380824	380825	V2	uniprot_acc_ID	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	Entry.name	Status	Protein.names	Geme.names	Organism	Length	Gene.ontology.biological.process	Gene.ontology.cellular.component	Gene.ontology.GO	Gene.ontology.molecular.function	Gene.ontology.IDs
TRINITY_DN63820_c0_g1_i1	358	91	172	3	sp	Q90YR7	RS7_ICTPU	64.9	111	36	2	36	359	5	115	7e-30	131.3	RS7_ICTPU	reviewed	40S ribosomal protein S7	rps7	Ictalurus punctatus (Channel catfish) (Silurus punctatus)	194	chordate embryonic development [GO:0043009]; hemopoiesis [GO:0030097]; regulation of cell cycle [GO:0051726]; translation [GO:0006412]	ribosome [GO:0005840]	ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; chordate embryonic development [GO:0043009]; hemopoiesis [GO:0030097]; regulation of cell cycle [GO:0051726]; translation [GO:0006412]	structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0005840; GO:0006412; GO:0030097; GO:0043009; GO:0051726
TRINITY_DN682_c0_g1_i1	97	0	118	5	sp	Q3V009	TMED1_MOUSE	35.8	193	121	2	132	710	33	222	1.5e-25	119.4	TMED1_MOUSE	reviewed	Transmembrane emp24 domain-containing protein 1 (Interleukin-1 receptor-like 1 ligand) (Putative T1/ST2 receptor-binding protein) (p24 family protein gamma-1) (p24gamma1)	Tmed1 Il1rl1l	Mus musculus (Mouse)	227	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; Golgi organization [GO:0007030]; intracellular protein transport [GO:0006886]	COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; endoplasmic reticulum membrane [GO:0005789]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; Golgi organization [GO:0007030]; intracellular protein transport [GO:0006886]		GO:0005783; GO:0005789; GO:0005793; GO:0005794; GO:0005886; GO:0006886; GO:0006888; GO:0007030; GO:0016021; GO:0030134; GO:0033116
TRINITY_DN234_c0_g2_i1	0	42	0	101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN76_c0_g1_i20	0	54	0	80	sp	Q2KDW6	DNAK_RHIEC	69.7	598	181	0	170	1963	4	601	1.6e-236	820.8	DNAK_RHIEC	reviewed	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK RHE_CH00145	Rhizobium etli (strain CFN 42 / ATCC 51251)	638	protein folding [GO:0006457]		ATP binding [GO:0005524]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]	ATP binding [GO:0005524]; unfolded protein binding [GO:0051082]	GO:0005524; GO:0006457; GO:0051082
TRINITY_DN21022_c0_g1_i1	0	34	0	113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6564_c0_g1_i1	0	55	0	213	sp	Q6P5B0	RRP12_MOUSE	22.7	1254	822	39	59	3649	116	1279	6.6e-33	144.8	RRP12_MOUSE	reviewed	RRP12-like protein	Rrp12 Kiaa0690	Mus musculus (Mouse)	1295	rRNA processing [GO:0006364]	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]	cytosol [GO:0005829]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; plasma membrane [GO:0005886]; rRNA processing [GO:0006364]		GO:0005730; GO:0005829; GO:0005886; GO:0006364; GO:0016021; GO:0031965; GO:0043231
TRINITY_DN769_c1_g1_i5	0	136	0	60	sp	Q24537	HMG2_DROME	58.6	186	72	3	256	804	170	353	1.7e-56	222.2	HMG2_DROME	reviewed	High mobility group protein DSP1 (Protein dorsal switch 1)	Dsp1 ssrp2 CG12223	Drosophila melanogaster (Fruit fly)	393	chromatin remodeling [GO:0006338]; developmental process [GO:0032502]; DNA recombination [GO:0006310]; DNA unwinding involved in DNA replication [GO:0006268]; leg disc development [GO:0035218]; negative regulation of antimicrobial humoral response [GO:0008348]; negative regulation of RNA polymerase II transcription preinitiation complex assembly [GO:0017055]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription by RNA polymerase II [GO:0000122]; positive regulation of DNA binding [GO:0043388]; positive regulation of innate immune response [GO:0045089]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription, DNA-templated [GO:0006355]; regulation of transcription by RNA polymerase II [GO:0006357]; segment specification [GO:0007379]	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]	cytoplasm [GO:0005737]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; polytene chromosome [GO:0005700]; DNA binding [GO:0003677]; DNA binding, bending [GO:0008301]; single-stranded DNA binding [GO:0003697]; TBP-class protein binding [GO:0017025]; transcription factor binding [GO:0008134]; chromatin remodeling [GO:0006338]; developmental process [GO:0032502]; DNA recombination [GO:0006310]; DNA unwinding involved in DNA replication [GO:0006268]; leg disc development [GO:0035218]; negative regulation of antimicrobial humoral response [GO:0008348]; negative regulation of RNA polymerase II transcription preinitiation complex assembly [GO:0017055]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of transcription, DNA-templated [GO:0045892]; positive regulation of DNA binding [GO:0043388]; positive regulation of innate immune response [GO:0045089]; positive regulation of transcription by RNA polymerase II [GO:0045944]; regulation of transcription by RNA polymerase II [GO:0006357]; regulation of transcription, DNA-templated [GO:0006355]; segment specification [GO:0007379]	DNA binding [GO:0003677]; DNA binding, bending [GO:0008301]; single-stranded DNA binding [GO:0003697]; TBP-class protein binding [GO:0017025]; transcription factor binding [GO:0008134]	GO:0000122; GO:0000790; GO:0003677; GO:0003697; GO:0005634; GO:0005654; GO:0005700; GO:0005737; GO:0006268; GO:0006310; GO:0006338; GO:0006355; GO:0006357; GO:0007379; GO:0008134; GO:0008301; GO:0008348; GO:0017025; GO:0017055; GO:0032502; GO:0035218; GO:0043388; GO:0045089; GO:0045892; GO:0045944
TRINITY_DN13529_c0_g1_i2	0	69	0	117	sp	Q9FMU6	MPCP3_ARATH	43.4	297	152	6	54	941	77	358	5.9e-58	226.1	MPCP3_ARATH	reviewed	Mitochondrial phosphate carrier protein 3, mitochondrial (Mitochondrial phosphate transporter 3) (MPT3) (Phosphate transporter 3;1)	MPT3 AT5 PHT3;1 At5g14040 MUA22_4	Arabidopsis thaliana (Mouse-ear cress)	375	phosphate ion transmembrane transport [GO:0035435]; response to salt stress [GO:0009651]	cell wall [GO:0005618]; integral component of mitochondrial inner membrane [GO:0031305]; mitochondrion [GO:0005739]; vacuolar membrane [GO:0005774]	cell wall [GO:0005618]; integral component of mitochondrial inner membrane [GO:0031305]; mitochondrion [GO:0005739]; vacuolar membrane [GO:0005774]; inorganic phosphate transmembrane transporter activity [GO:0005315]; phosphate ion transmembrane transport [GO:0035435]; response to salt stress [GO:0009651]	inorganic phosphate transmembrane transporter activity [GO:0005315]	GO:0005315; GO:0005618; GO:0005739; GO:0005774; GO:0009651; GO:0031305; GO:0035435
TRINITY_DN239_c15_g1_i3	504	136	1233	400	sp	C0KJQ4	ALPS_PORTR	67.5	123	40	0	79	447	1	123	4.3e-46	186.4	ALPS_PORTR	reviewed	Anti-lipopolysaccharide factor (PtALF)	ALF	Portunus trituberculatus (Swimming crab) (Neptunus trituberculatus)	123	defense response to bacterium [GO:0042742]	extracellular region [GO:0005576]	extracellular region [GO:0005576]; defense response to bacterium [GO:0042742]		GO:0005576; GO:0042742
TRINITY_DN7233_c1_g1_i2	0	18	0	143	sp	P50520	VPS34_SCHPO	35.8	293	149	9	2591	3442	536	798	8.7e-39	164.5	VPS34_SCHPO	reviewed	Phosphatidylinositol 3-kinase vps34 (PI3-kinase vps34) (PI3K vps34) (PtdIns-3-kinase vps34) (EC 2.7.1.137) (Vacuolar protein sorting-associated protein 34)	vps34 SPAC458.05	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	801	ascospore-type prospore assembly [GO:0031321]; ascospore-type prospore membrane formation [GO:0032120]; autophagosome assembly [GO:0000045]; autophagy of peroxisome [GO:0030242]; endocytosis [GO:0006897]; macroautophagy [GO:0016236]; phosphatidylinositol-3-phosphate biosynthetic process [GO:0036092]; phosphatidylinositol-mediated signaling [GO:0048015]; phosphatidylinositol phosphorylation [GO:0046854]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome [GO:0005768]; membrane [GO:0016020]; peroxisome [GO:0005777]; phagophore assembly site [GO:0000407]; phosphatidylinositol 3-kinase complex, class III, type I [GO:0034271]; phosphatidylinositol 3-kinase complex, class III, type II [GO:0034272]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; endosome [GO:0005768]; membrane [GO:0016020]; peroxisome [GO:0005777]; phagophore assembly site [GO:0000407]; phosphatidylinositol 3-kinase complex, class III, type I [GO:0034271]; phosphatidylinositol 3-kinase complex, class III, type II [GO:0034272]; 1-phosphatidylinositol-3-kinase activity [GO:0016303]; ATP binding [GO:0005524]; phosphatidylinositol kinase activity [GO:0052742]; ascospore-type prospore assembly [GO:0031321]; ascospore-type prospore membrane formation [GO:0032120]; autophagosome assembly [GO:0000045]; autophagy of peroxisome [GO:0030242]; endocytosis [GO:0006897]; macroautophagy [GO:0016236]; phosphatidylinositol phosphorylation [GO:0046854]; phosphatidylinositol-3-phosphate biosynthetic process [GO:0036092]; phosphatidylinositol-mediated signaling [GO:0048015]	1-phosphatidylinositol-3-kinase activity [GO:0016303]; ATP binding [GO:0005524]; phosphatidylinositol kinase activity [GO:0052742]	GO:0000045; GO:0000407; GO:0005524; GO:0005737; GO:0005768; GO:0005777; GO:0005829; GO:0006897; GO:0016020; GO:0016236; GO:0016303; GO:0030242; GO:0031321; GO:0032120; GO:0034271; GO:0034272; GO:0036092; GO:0046854; GO:0048015; GO:0052742
TRINITY_DN28126_c0_g1_i1	0	53	0	89	sp	Q9JK81	MYG1_MOUSE	47	321	144	8	163	1056	44	361	9.3e-80	299.3	MYG1_MOUSE	reviewed	MYG1 exonuclease (EC 3.1.-.-) (Protein Gamm1)	Myg1	Mus musculus (Mouse)	380	locomotory exploration behavior [GO:0035641]	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; nuclease activity [GO:0004518]; locomotory exploration behavior [GO:0035641]	nuclease activity [GO:0004518]	GO:0004518; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005739; GO:0005759; GO:0035641
TRINITY_DN8534_c0_g1_i2	7	194	0	179	sp	O75844	FACE1_HUMAN	55.6	455	188	1	147	1469	16	470	6.9e-142	506.5	FACE1_HUMAN	reviewed	CAAX prenyl protease 1 homolog (EC 3.4.24.84) (Farnesylated proteins-converting enzyme 1) (FACE-1) (Prenyl protein-specific endoprotease 1) (Zinc metalloproteinase Ste24 homolog)	ZMPSTE24 FACE1 STE24	Homo sapiens (Human)	475	adult walking behavior [GO:0007628]; bone mineralization [GO:0030282]; CAAX-box protein processing [GO:0071586]; calcium ion import into sarcoplasmic reticulum [GO:1990036]; CAMKK-AMPK signaling cascade [GO:0061762]; cardiac conduction [GO:0061337]; cardiac muscle fiber development [GO:0048739]; cardiac ventricle development [GO:0003231]; cellular lipid metabolic process [GO:0044255]; cellular response to gamma radiation [GO:0071480]; determination of adult lifespan [GO:0008340]; DNA repair [GO:0006281]; growth plate cartilage development [GO:0003417]; hair follicle development [GO:0001942]; heart morphogenesis [GO:0003007]; histone H2A phosphorylation [GO:1990164]; histone H2B-K5 acetylation [GO:0043979]; hypomethylation of CpG island [GO:0044029]; inflammatory cell apoptotic process [GO:0006925]; kidney morphogenesis [GO:0060993]; liver development [GO:0001889]; maintenance of rDNA [GO:0043007]; multicellular organism growth [GO:0035264]; negative regulation of production of miRNAs involved in gene silencing by miRNA [GO:1903799]; neuromuscular process [GO:0050905]; nuclear envelope organization [GO:0006998]; prenylated protein catabolic process [GO:0030327]; proteolysis [GO:0006508]; regulation of autophagy [GO:0010506]; regulation of bone mineralization [GO:0030500]; regulation of cell shape [GO:0008360]; regulation of cellular senescence [GO:2000772]; regulation of defense response to virus [GO:0050688]; regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043516]; regulation of fibroblast proliferation [GO:0048145]; regulation of glucose metabolic process [GO:0010906]; regulation of histone H4-K16 acetylation [GO:2000618]; regulation of hormone metabolic process [GO:0032350]; regulation of lipid metabolic process [GO:0019216]; regulation of mitotic cell cycle DNA replication [GO:1903463]; regulation of multicellular organism growth [GO:0040014]; regulation of RNA polymerase II regulatory region sequence-specific DNA binding [GO:1903025]; regulation of stress-activated protein kinase signaling cascade [GO:0070302]; regulation of termination of RNA polymerase I transcription [GO:2000730]; regulation of TOR signaling [GO:0032006]; regulation of ventricular cardiac muscle cell membrane repolarization [GO:0060307]; response to DNA damage checkpoint signaling [GO:0072423]; thymus development [GO:0048538]; ventricular cardiac muscle tissue development [GO:0003229]	extracellular exosome [GO:0070062]; integral component of endoplasmic reticulum membrane [GO:0030176]; membrane [GO:0016020]; nuclear inner membrane [GO:0005637]; protein-containing complex [GO:0032991]	extracellular exosome [GO:0070062]; integral component of endoplasmic reticulum membrane [GO:0030176]; membrane [GO:0016020]; nuclear inner membrane [GO:0005637]; protein-containing complex [GO:0032991]; double-stranded DNA binding [GO:0003690]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; metalloexopeptidase activity [GO:0008235]; adult walking behavior [GO:0007628]; bone mineralization [GO:0030282]; CAAX-box protein processing [GO:0071586]; calcium ion import into sarcoplasmic reticulum [GO:1990036]; CAMKK-AMPK signaling cascade [GO:0061762]; cardiac conduction [GO:0061337]; cardiac muscle fiber development [GO:0048739]; cardiac ventricle development [GO:0003231]; cellular lipid metabolic process [GO:0044255]; cellular response to gamma radiation [GO:0071480]; determination of adult lifespan [GO:0008340]; DNA repair [GO:0006281]; growth plate cartilage development [GO:0003417]; hair follicle development [GO:0001942]; heart morphogenesis [GO:0003007]; histone H2A phosphorylation [GO:1990164]; histone H2B-K5 acetylation [GO:0043979]; hypomethylation of CpG island [GO:0044029]; inflammatory cell apoptotic process [GO:0006925]; kidney morphogenesis [GO:0060993]; liver development [GO:0001889]; maintenance of rDNA [GO:0043007]; multicellular organism growth [GO:0035264]; negative regulation of production of miRNAs involved in gene silencing by miRNA [GO:1903799]; neuromuscular process [GO:0050905]; nuclear envelope organization [GO:0006998]; prenylated protein catabolic process [GO:0030327]; proteolysis [GO:0006508]; regulation of autophagy [GO:0010506]; regulation of bone mineralization [GO:0030500]; regulation of cell shape [GO:0008360]; regulation of cellular senescence [GO:2000772]; regulation of defense response to virus [GO:0050688]; regulation of DNA damage response, signal transduction by p53 class mediator [GO:0043516]; regulation of fibroblast proliferation [GO:0048145]; regulation of glucose metabolic process [GO:0010906]; regulation of histone H4-K16 acetylation [GO:2000618]; regulation of hormone metabolic process [GO:0032350]; regulation of lipid metabolic process [GO:0019216]; regulation of mitotic cell cycle DNA replication [GO:1903463]; regulation of multicellular organism growth [GO:0040014]; regulation of RNA polymerase II regulatory region sequence-specific DNA binding [GO:1903025]; regulation of stress-activated protein kinase signaling cascade [GO:0070302]; regulation of termination of RNA polymerase I transcription [GO:2000730]; regulation of TOR signaling [GO:0032006]; regulation of ventricular cardiac muscle cell membrane repolarization [GO:0060307]; response to DNA damage checkpoint signaling [GO:0072423]; thymus development [GO:0048538]; ventricular cardiac muscle tissue development [GO:0003229]	double-stranded DNA binding [GO:0003690]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; metalloexopeptidase activity [GO:0008235]	GO:0001889; GO:0001942; GO:0003007; GO:0003229; GO:0003231; GO:0003417; GO:0003690; GO:0004222; GO:0005637; GO:0006281; GO:0006508; GO:0006925; GO:0006998; GO:0007628; GO:0008235; GO:0008340; GO:0008360; GO:0010506; GO:0010906; GO:0016020; GO:0019216; GO:0030176; GO:0030282; GO:0030327; GO:0030500; GO:0032006; GO:0032350; GO:0032991; GO:0035264; GO:0040014; GO:0043007; GO:0043516; GO:0043979; GO:0044029; GO:0044255; GO:0046872; GO:0048145; GO:0048538; GO:0048739; GO:0050688; GO:0050905; GO:0060307; GO:0060993; GO:0061337; GO:0061762; GO:0070062; GO:0070302; GO:0071480; GO:0071586; GO:0072423; GO:1903025; GO:1903463; GO:1903799; GO:1990036; GO:1990164; GO:2000618; GO:2000730; GO:2000772
TRINITY_DN6864_c0_g1_i8	0	83	0	48	sp	P43510	CPR6_CAEEL	39.3	275	149	7	155	952	90	355	9.8e-50	199.5	CPR6_CAEEL	reviewed	Cathepsin B-like cysteine proteinase 6 (EC 3.4.22.-) (Cysteine protease-related 6)	cpr-6 C25B8.3	Caenorhabditis elegans	379	proteolysis involved in cellular protein catabolic process [GO:0051603]	extracellular space [GO:0005615]; lysosome [GO:0005764]	extracellular space [GO:0005615]; lysosome [GO:0005764]; cysteine-type endopeptidase activity [GO:0004197]; proteolysis involved in cellular protein catabolic process [GO:0051603]	cysteine-type endopeptidase activity [GO:0004197]	GO:0004197; GO:0005615; GO:0005764; GO:0051603
TRINITY_DN12600_c0_g1_i13	91	0	89	0	sp	Q8VHC8	MA2B1_CAVPO	48.1	1023	465	21	275	3307	34	1002	1.7e-252	874.4	MA2B1_CAVPO	reviewed	Lysosomal alpha-mannosidase (Laman) (EC 3.2.1.24) (Lysosomal acid alpha-mannosidase) (Mannosidase alpha class 2B member 1) (Mannosidase alpha-B)	MAN2B1 MANB	Cavia porcellus (Guinea pig)	1007	mannose metabolic process [GO:0006013]	lysosome [GO:0005764]	lysosome [GO:0005764]; alpha-mannosidase activity [GO:0004559]; carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]; mannose metabolic process [GO:0006013]	alpha-mannosidase activity [GO:0004559]; carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]	GO:0004559; GO:0005764; GO:0006013; GO:0030246; GO:0046872
